timestamp,switch_id,porta,tx_bytes,rx_bytes,tx_pacotes,rx_pacotes
2026-06-25 02:04:32,1,1,53984,3937870,126,3795
2026-06-25 02:04:32,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:32,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:35,1,1,53984,3937870,126,3795
2026-06-25 02:04:35,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:35,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:38,1,1,53984,3937870,126,3795
2026-06-25 02:04:38,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:38,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:41,1,1,53984,3937870,126,3795
2026-06-25 02:04:41,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:41,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:44,1,1,53984,3937870,126,3795
2026-06-25 02:04:44,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:44,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:47,1,1,53984,3937870,126,3795
2026-06-25 02:04:47,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:47,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:50,1,1,53984,3937870,126,3795
2026-06-25 02:04:50,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:50,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:53,1,1,53984,3937870,126,3795
2026-06-25 02:04:53,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:53,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:56,1,1,53984,3937870,126,3795
2026-06-25 02:04:56,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:56,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:04:59,1,1,53984,3937870,126,3795
2026-06-25 02:04:59,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:04:59,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:02,1,1,53984,3937870,126,3795
2026-06-25 02:05:02,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:02,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:05,1,1,53984,3937870,126,3795
2026-06-25 02:05:05,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:05,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:08,1,1,53984,3937870,126,3795
2026-06-25 02:05:08,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:08,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:11,1,1,53984,3937870,126,3795
2026-06-25 02:05:11,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:11,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:14,1,1,53984,3937870,126,3795
2026-06-25 02:05:14,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:14,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:17,1,1,53984,3937870,126,3795
2026-06-25 02:05:17,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:17,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:20,1,1,53984,3937870,126,3795
2026-06-25 02:05:20,1,2,4049024,54332593296,61276,1050094
2026-06-25 02:05:20,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:23,1,1,53984,3937870,126,3795
2026-06-25 02:05:23,1,2,4049094,54332593296,61277,1050094
2026-06-25 02:05:23,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:26,1,1,53984,3937870,126,3795
2026-06-25 02:05:26,1,2,4049094,54332593296,61277,1050094
2026-06-25 02:05:26,1,3,54176809262,4099308,1050591,61352
2026-06-25 02:05:29,1,1,53984,3937940,126,3796
2026-06-25 02:05:29,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:29,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:32,1,1,53984,3937940,126,3796
2026-06-25 02:05:32,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:32,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:35,1,1,53984,3937940,126,3796
2026-06-25 02:05:35,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:35,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:38,1,1,53984,3937940,126,3796
2026-06-25 02:05:38,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:38,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:41,1,1,53984,3937940,126,3796
2026-06-25 02:05:41,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:41,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:44,1,1,53984,3937940,126,3796
2026-06-25 02:05:44,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:44,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:47,1,1,53984,3937940,126,3796
2026-06-25 02:05:47,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:47,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:50,1,1,53984,3937940,126,3796
2026-06-25 02:05:50,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:50,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:53,1,1,53984,3937940,126,3796
2026-06-25 02:05:53,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:53,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:56,1,1,53984,3937940,126,3796
2026-06-25 02:05:56,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:56,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:05:59,1,1,53984,3937940,126,3796
2026-06-25 02:05:59,1,2,4049164,54332593296,61278,1050094
2026-06-25 02:05:59,1,3,54176809332,4099308,1050592,61352
2026-06-25 02:06:02,1,1,54054,3937940,127,3796
2026-06-25 02:06:02,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:02,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:05,1,1,54054,3937940,127,3796
2026-06-25 02:06:05,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:05,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:08,1,1,54054,3937940,127,3796
2026-06-25 02:06:08,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:08,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:11,1,1,54054,3937940,127,3796
2026-06-25 02:06:11,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:11,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:14,1,1,54054,3937940,127,3796
2026-06-25 02:06:14,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:14,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:17,1,1,54054,3937940,127,3796
2026-06-25 02:06:17,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:17,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:20,1,1,54054,3937940,127,3796
2026-06-25 02:06:20,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:20,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:23,1,1,54054,3937940,127,3796
2026-06-25 02:06:23,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:23,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:26,1,1,54054,3937940,127,3796
2026-06-25 02:06:26,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:26,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:29,1,1,54054,3937940,127,3796
2026-06-25 02:06:29,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:29,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:32,1,1,54054,3937940,127,3796
2026-06-25 02:06:32,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:32,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:35,1,1,54124,3937940,128,3796
2026-06-25 02:06:35,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:35,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:38,1,1,54124,3937940,128,3796
2026-06-25 02:06:38,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:38,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:41,1,1,54124,3937940,128,3796
2026-06-25 02:06:41,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:41,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:44,1,1,54124,3937940,128,3796
2026-06-25 02:06:44,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:44,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:47,1,1,54124,3937940,128,3796
2026-06-25 02:06:47,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:47,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:50,1,1,54124,3937940,128,3796
2026-06-25 02:06:50,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:50,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:53,1,1,54124,3937940,128,3796
2026-06-25 02:06:53,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:53,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:56,1,1,54124,3937940,128,3796
2026-06-25 02:06:56,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:56,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:06:59,1,1,54124,3937940,128,3796
2026-06-25 02:06:59,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:06:59,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:07:02,1,1,54124,3937940,128,3796
2026-06-25 02:07:02,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:07:02,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:07:05,1,1,54124,3937940,128,3796
2026-06-25 02:07:05,1,2,4049234,54332593296,61279,1050094
2026-06-25 02:07:05,1,3,54176809332,4099378,1050592,61353
2026-06-25 02:07:08,1,1,54194,3937940,129,3796
2026-06-25 02:07:08,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:08,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:11,1,1,54194,3937940,129,3796
2026-06-25 02:07:11,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:11,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:14,1,1,54194,3937940,129,3796
2026-06-25 02:07:14,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:14,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:17,1,1,54194,3937940,129,3796
2026-06-25 02:07:17,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:17,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:20,1,1,54194,3937940,129,3796
2026-06-25 02:07:20,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:20,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:23,1,1,54194,3937940,129,3796
2026-06-25 02:07:23,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:23,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:26,1,1,54194,3937940,129,3796
2026-06-25 02:07:26,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:26,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:29,1,1,54194,3937940,129,3796
2026-06-25 02:07:29,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:29,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:32,1,1,54194,3937940,129,3796
2026-06-25 02:07:32,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:32,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:35,1,1,54194,3937940,129,3796
2026-06-25 02:07:35,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:35,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:38,1,1,54194,3937940,129,3796
2026-06-25 02:07:38,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:38,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:41,1,1,54194,3937940,129,3796
2026-06-25 02:07:41,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:41,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:44,1,1,54194,3937940,129,3796
2026-06-25 02:07:44,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:44,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:47,1,1,54194,3937940,129,3796
2026-06-25 02:07:47,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:47,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:50,1,1,54194,3937940,129,3796
2026-06-25 02:07:50,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:50,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:53,1,1,54194,3937940,129,3796
2026-06-25 02:07:53,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:53,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:56,1,1,54194,3937940,129,3796
2026-06-25 02:07:56,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:56,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:07:59,1,1,54194,3937940,129,3796
2026-06-25 02:07:59,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:07:59,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:02,1,1,54194,3937940,129,3796
2026-06-25 02:08:02,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:02,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:05,1,1,54194,3937940,129,3796
2026-06-25 02:08:05,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:05,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:08,1,1,54194,3937940,129,3796
2026-06-25 02:08:08,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:08,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:11,1,1,54194,3937940,129,3796
2026-06-25 02:08:11,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:11,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:14,1,1,54194,3937940,129,3796
2026-06-25 02:08:14,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:14,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:17,1,1,54194,3937940,129,3796
2026-06-25 02:08:17,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:17,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:20,1,1,54194,3937940,129,3796
2026-06-25 02:08:20,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:20,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:23,1,1,54194,3937940,129,3796
2026-06-25 02:08:23,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:23,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:26,1,1,54194,3937940,129,3796
2026-06-25 02:08:26,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:26,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:29,1,1,54194,3937940,129,3796
2026-06-25 02:08:29,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:29,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:32,1,1,54194,3937940,129,3796
2026-06-25 02:08:32,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:32,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:35,1,1,54194,3937940,129,3796
2026-06-25 02:08:35,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:35,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:38,1,1,54194,3937940,129,3796
2026-06-25 02:08:38,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:38,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:41,1,1,54194,3937940,129,3796
2026-06-25 02:08:41,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:41,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:44,1,1,54194,3937940,129,3796
2026-06-25 02:08:44,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:44,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:47,1,1,54194,3937940,129,3796
2026-06-25 02:08:47,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:47,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:50,1,1,54194,3937940,129,3796
2026-06-25 02:08:50,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:50,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:53,1,1,54194,3937940,129,3796
2026-06-25 02:08:53,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:53,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:56,1,1,54194,3937940,129,3796
2026-06-25 02:08:56,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:56,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:08:59,1,1,54194,3937940,129,3796
2026-06-25 02:08:59,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:08:59,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:02,1,1,54194,3937940,129,3796
2026-06-25 02:09:02,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:02,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:05,1,1,54194,3937940,129,3796
2026-06-25 02:09:05,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:05,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:08,1,1,54194,3937940,129,3796
2026-06-25 02:09:08,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:08,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:11,1,1,54194,3937940,129,3796
2026-06-25 02:09:11,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:11,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:14,1,1,54194,3937940,129,3796
2026-06-25 02:09:14,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:14,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:17,1,1,54194,3937940,129,3796
2026-06-25 02:09:17,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:17,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:20,1,1,54194,3937940,129,3796
2026-06-25 02:09:20,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:20,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:23,1,1,54194,3937940,129,3796
2026-06-25 02:09:23,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:23,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:26,1,1,54194,3937940,129,3796
2026-06-25 02:09:26,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:26,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:29,1,1,54194,3937940,129,3796
2026-06-25 02:09:29,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:29,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:32,1,1,54194,3937940,129,3796
2026-06-25 02:09:32,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:32,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:35,1,1,54194,3937940,129,3796
2026-06-25 02:09:35,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:35,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:38,1,1,54194,3937940,129,3796
2026-06-25 02:09:38,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:38,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:41,1,1,54194,3937940,129,3796
2026-06-25 02:09:41,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:41,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:44,1,1,54194,3937940,129,3796
2026-06-25 02:09:44,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:44,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:47,1,1,54194,3937940,129,3796
2026-06-25 02:09:47,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:47,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:50,1,1,54194,3937940,129,3796
2026-06-25 02:09:50,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:50,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:53,1,1,54194,3937940,129,3796
2026-06-25 02:09:53,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:53,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:56,1,1,54194,3937940,129,3796
2026-06-25 02:09:56,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:56,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:09:59,1,1,54194,3937940,129,3796
2026-06-25 02:09:59,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:09:59,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:02,1,1,54194,3937940,129,3796
2026-06-25 02:10:02,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:02,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:05,1,1,54194,3937940,129,3796
2026-06-25 02:10:05,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:05,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:08,1,1,54194,3937940,129,3796
2026-06-25 02:10:08,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:08,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:11,1,1,54194,3937940,129,3796
2026-06-25 02:10:11,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:11,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:14,1,1,54194,3937940,129,3796
2026-06-25 02:10:14,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:14,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:17,1,1,54194,3937940,129,3796
2026-06-25 02:10:17,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:17,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:20,1,1,54194,3937940,129,3796
2026-06-25 02:10:20,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:20,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:23,1,1,54194,3937940,129,3796
2026-06-25 02:10:23,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:23,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:26,1,1,54194,3937940,129,3796
2026-06-25 02:10:26,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:26,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:29,1,1,54194,3937940,129,3796
2026-06-25 02:10:29,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:29,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:32,1,1,54194,3937940,129,3796
2026-06-25 02:10:32,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:32,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:35,1,1,54194,3937940,129,3796
2026-06-25 02:10:35,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:35,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:38,1,1,54194,3937940,129,3796
2026-06-25 02:10:38,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:38,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:41,1,1,54194,3937940,129,3796
2026-06-25 02:10:41,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:41,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:44,1,1,54194,3937940,129,3796
2026-06-25 02:10:44,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:44,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:47,1,1,54194,3937940,129,3796
2026-06-25 02:10:47,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:47,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:50,1,1,54194,3937940,129,3796
2026-06-25 02:10:50,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:50,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:53,1,1,54194,3937940,129,3796
2026-06-25 02:10:53,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:53,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:56,1,1,54194,3937940,129,3796
2026-06-25 02:10:56,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:56,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:10:59,1,1,54194,3937940,129,3796
2026-06-25 02:10:59,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:10:59,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:02,1,1,54194,3937940,129,3796
2026-06-25 02:11:02,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:02,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:05,1,1,54194,3937940,129,3796
2026-06-25 02:11:05,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:05,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:08,1,1,54194,3937940,129,3796
2026-06-25 02:11:08,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:08,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:11,1,1,54194,3937940,129,3796
2026-06-25 02:11:11,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:11,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:14,1,1,54194,3937940,129,3796
2026-06-25 02:11:14,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:14,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:17,1,1,54194,3937940,129,3796
2026-06-25 02:11:17,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:17,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:20,1,1,54194,3937940,129,3796
2026-06-25 02:11:20,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:20,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:23,1,1,54194,3937940,129,3796
2026-06-25 02:11:23,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:23,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:26,1,1,54194,3937940,129,3796
2026-06-25 02:11:26,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:26,1,3,54176809402,4099378,1050593,61353
2026-06-25 02:11:29,1,1,54194,3937940,129,3796
2026-06-25 02:11:29,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:29,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:32,1,1,54194,3937940,129,3796
2026-06-25 02:11:32,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:32,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:35,1,1,54194,3937940,129,3796
2026-06-25 02:11:35,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:35,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:38,1,1,54194,3937940,129,3796
2026-06-25 02:11:38,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:38,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:41,1,1,54194,3937940,129,3796
2026-06-25 02:11:41,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:41,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:44,1,1,54194,3937940,129,3796
2026-06-25 02:11:44,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:44,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:47,1,1,54194,3937940,129,3796
2026-06-25 02:11:47,1,2,4049234,54332593366,61279,1050095
2026-06-25 02:11:47,1,3,54176809472,4099378,1050594,61353
2026-06-25 02:11:50,1,1,54194,3937940,129,3796
2026-06-25 02:11:50,1,2,4049234,54332593366,61279,1050095
